Anlaggningsnamn;WGS84Ost;WGS84Nord;ParameterKortnamn;Varde_BehArv
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Ni;2.100000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Zn;4.300000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Total Cl;24258.000000000000000
SjuhÑradsbygdens FÑrgeri AB;12,73204005;57,52681681;Total P;546.620000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Cu;0.009000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Total N;6563.000000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Pb;0.000500000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Total P;0.380000000000000
Gryta avfallsanlÑggning;16,54634038;59,6640792;Zn;94.000000000000000
Gryta avfallsanlÑggning;16,54634038;59,6640792;Total N;47000.000000000000000
GRèDô MEJERI AB;16,03171608;60,2458037;BOD7;218999.000000000000000
GRèDô MEJERI AB;16,03171608;60,2458037;COD-cr;391070.000000000000000
DuPont Chemoswed;13,03315606;55,59481774;TOC;298.000000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;TOC;283.000000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Zn;0.346000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Pb;0.470000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Total P;58.000000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Hg;0.002700000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;NH4-N;3370.300000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Ni;0.402000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Total N;5365.500000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Pb;0.022000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Total P;7.500000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Zn;4.440000000000000
Tefco AB;11,99476931;57,74511972;Zn;0.009020000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;COD-cr;13624.000000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Cr;1.600000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Cu;1.100000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Hg;0.002000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;TOC;4985.000000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;As;0.012000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;BOD7;11.600000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;NH4-N;3233.000000000000000
Gryta avfallsanlÑggning;16,54634038;59,6640792;Phenols;29.000000000000000
Gryta avfallsanlÑggning;16,54634038;59,6640792;As;3.600000000000000
Gryta avfallsanlÑggning;16,54634038;59,6640792;Pb;11.000000000000000
Tefco AB;11,99476931;57,74511972;Ni;0.017760000000000
Tefco AB;11,99476931;57,74511972;Pb;0.014250000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Cr;0.197000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Cu;0.123000000000000
Akzo Nobel Functional Chemicals AB;18,70001567;63,27019516;Total Cl;3146000.000000000000000
Akzo Nobel Functional Chemicals AB;18,70001567;63,27019516;TOC;1802000.000000000000000
Abba Seafood AB Hagaberg;11,24406441;58,36985664;Total N;490.000000000000000
Abba Seafood AB Hagaberg;11,24406441;58,36985664;Total P;98.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;TOC;1768.000000000000000
Abba Seafood AB Hagaberg;11,24406441;58,36985664;TOC;4233.000000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Cd;0.000100000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Cr;0.020000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Ni;0.027000000000000
Stavrîds avfallsupplag;13,70103464;55,86273929;Total N;329.000000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;As;0.500000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;BOD7;681.000000000000000
VANKIVA AVFALLSANLéGGNING;13,70851028;56,1978084;Cd;0.020000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Hg;0.000430000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;NH4-N;6037.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Ni;2.110000000000000
VOLVO Personvagnar AB;11,83931113;57,71427498;Pb;5.700000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Pb;0.004300000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Total P;6.000000000000000
Tefco AB;11,99476931;57,74511972;Cr;0.007120000000000
Tefco AB;11,99476931;57,74511972;Cu;0.015670000000000
Tefco AB;11,99476931;57,74511972;Cd;0.001420000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Zn;0.806000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;BOD7;388.000000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Total Cl;22513.700000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Total Cl;155232.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;COD-cr;16817.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Total F;517.000000000000000
Akzo Nobel Decorative Coatings;13,0847909;55,61476411;COD-cr;3900.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Cr;0.102000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Total N;6899.000000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Cu;0.431000000000000
Assa OEM AB;11,90949388;57,68634836;Pb;0.009000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;As;0.043000000000000
KARLSLUNDS AVFALLSANLéGGNING;16,17725396;60,17661734;Cd;0.001000000000000
Assa OEM AB;11,90949388;57,68634836;Zn;2.180000000000000
VÑrmeverket Vattumannen;16,49657699;59,38069014;NH4-N;16400.000000000000000
Bredemads avfallsupplag;13,92805066;56,86679139;Total N;18427.000000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Pb;1.326000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Zn;15.889000000000000
Assa OEM AB;11,90949388;57,68634836;Cd;0.000900000000000
Assa OEM AB;11,90949388;57,68634836;Cr;0.200000000000000
Ardagh Glass Limmared AB;13,35444312;57,54161551;NH4-N;31.000000000000000
Ardagh Glass Limmared AB;13,35444312;57,54161551;Pb;0.058000000000000
Assa OEM AB;11,90949388;57,68634836;Cu;0.060000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Cd;0.053000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Cr;0.200000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Cu;0.927000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;As;0.310000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;BOD7;263.100000000000000
SCANIA HYTTER;16,42988685;57,25723236;Zn;16.000000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Hg;0.014000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Total N;1579.000000000000000
Beleverket i HÑssleholm;13,79332413;56,163214;Ni;0.023000000000000
BrÑndklÑppen avfallsupplag;21,74125084;65,85003031;Cd;0.002700000000000
GE Healthcare Biosciences AB;13,2193114;55,64291608;BOD7;12000.000000000000000
Assa OEM AB;11,90949388;57,68634836;Ni;0.100000000000000
BIOVITRUM-PARADISET 14;18,01023708;59,33781951;BOD7;3994.000000000000000
Karlbergs avfallsupplag;13,12679586;59,36082696;Total P;3.000000000000000
Karlbergs avfallsupplag;13,12679586;59,36082696;TOC;912.900000000000000
Nya TorsÜsen FÜgelprodukter AB;12,39119568;56,92551017;BOD7;51600.000000000000000
Nya TorsÜsen FÜgelprodukter AB;12,39119568;56,92551017;COD-cr;105000.000000000000000
IMS Nonwoven AB;13,83761703;55,42553346;AOX;0.140000000000000
IMS Nonwoven AB;13,83761703;55,42553346;BOD7;492.000000000000000
IMS Nonwoven AB;13,83761703;55,42553346;COD-cr;1846.000000000000000
IMS Nonwoven AB;13,83761703;55,42553346;Nonylphenols;0.540000000000000
BIOVITRUM-PARADISET 14;18,01023708;59,33781951;Total N;1263.000000000000000
IMS Nonwoven AB;13,83761703;55,42553346;Total N;1262.000000000000000
BIOVITRUM-PARADISET 14;18,01023708;59,33781951;Total P;20.000000000000000
BIOVITRUM-PARADISET 14;18,01023708;59,33781951;TOC;2144.000000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Cr;3.350000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Cu;2.740000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Hg;0.010000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Pb;0.480000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Zn;10.330000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Ni;1.229000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Cu;5.407000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Cr;0.031900000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Cd;0.008600000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Pb;0.369000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Zn;7.127000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;As;0.012300000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Hg;0.001200000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Total Cl;2470.000000000000000
GE Healthcare Biosciences AB;13,2193114;55,64291608;COD-cr;18000.000000000000000
Ardagh Glass Limmared AB;13,35444312;57,54161551;Cr;0.024000000000000
Ardagh Glass Limmared AB;13,35444312;57,54161551;Total F;21.000000000000000
Unilever Produktion AB;12,70598807;56,01851362;TOC;350000.000000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;BOD7;92.000000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;COD-cr;2617.000000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;Total P;2.000000000000000
Hunnebyns avfallsanlÑggning;12,40645389;58,73308307;TOC;958.000000000000000
Unilever Produktion AB;12,70598807;56,01851362;BOD7;169000.000000000000000
Unilever Produktion AB;12,70598807;56,01851362;Total N;6000.000000000000000
Nya TorsÜsen FÜgelprodukter AB;12,39119568;56,92551017;Total N;17000.000000000000000
Nya TorsÜsen FÜgelprodukter AB;12,39119568;56,92551017;Total P;400.000000000000000
Nammo Liab AB, Lindesberg;15,25582804;59,59041825;Zn;0.000265000000000
Unilever Produktion AB;12,70598807;56,01851362;Total P;2000.000000000000000
DèVA DEPONI OCH AVFALLSANLéGGN;20,41026919;63,87540283;Total N;7200.000000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Cd;0.020000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Total Cl;81355.000000000000000
Karlbergs avfallsupplag;13,12679586;59,36082696;BOD7;152.100000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;COD-cr;32619.000000000000000
Arla Foods AB, Vimmerby;15,85279099;57,65183473;BOD7;469900.000000000000000
Arla Foods AB, Vimmerby;15,85279099;57,65183473;Total N;61320.000000000000000
GuldfÜgeln;16,38965441;56,51161991;Total P;310.000000000000000
Karlbergs avfallsupplag;13,12679586;59,36082696;NH4-N;80.600000000000000
Arla Foods AB, Vimmerby;15,85279099;57,65183473;Total P;5535.000000000000000
Team Ugglarp AB;13,67102773;55,86081173;Total N;13000.000000000000000
Team Ugglarp AB;13,67102773;55,86081173;Total P;1660.000000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Total N;23396.000000000000000
Nammo Liab AB, Lindesberg;15,25582804;59,59041825;Ni;0.000014400000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;Total P;47.570000000000000
Lidkîpings avfallsupplag;13,21414287;58,48870303;As;0.600000000000000
Karlbergs avfallsupplag;13,12679586;59,36082696;Total N;162.300000000000000
Nammo Liab AB, Lindesberg;15,25582804;59,59041825;Pb;0.000389000000000
Lilla Nyby avfallsanlÑggnng;16,53890283;59,34455197;Total N;25890.000000000000000
Lilla Nyby avfallsanlÑggnng;16,53890283;59,34455197;Total P;197.000000000000000
GuldfÜgeln;16,38965441;56,51161991;COD-cr;115000.000000000000000
GuldfÜgeln;16,38965441;56,51161991;Total N;16000.000000000000000
GRèDô MEJERI AB;16,03171608;60,2458037;TOC;74303.000000000000000
UGGLARP SLAKTERI;13,29065687;55,46663962;Total P;15000.000000000000000
UGGLARP SLAKTERI;13,29065687;55,46663962;COD-cr;215000.000000000000000
"EKEBYHOV; AVLOPPSANLéGGNING";17,83411921;59,28477397;Sludge;0.000000000000000
ARLA, Gîteborg;12,01079715;57,68044367;TOC;132500.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Zn;0.170000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;AOX;0.008000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Hg;0.008000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Cd;0.002000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;As;0.210000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;TOC;1640.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Total P;2.300000000000000
Team Ugglarp AB;13,67102773;55,86081173;BOD7;73600.000000000000000
Team Ugglarp AB;13,67102773;55,86081173;COD-cr;215000.000000000000000
Nammo Liab AB, Lindesberg;15,25582804;59,59041825;Cr;0.000016700000000
Nammo Liab AB, Lindesberg;15,25582804;59,59041825;Cu;0.000046900000000
ARLA, Gîteborg;12,01079715;57,68044367;Total N;25000.000000000000000
ARLA, Gîteborg;12,01079715;57,68044367;Total P;2200.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Total N;1907.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;NH4-N;1773.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Total Cl;4601.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;BOD7;1138.000000000000000
Arla Foods AB;13,48758151;58,52986129;BOD7;524000.000000000000000
UGGLARP SLAKTERI;13,29065687;55,46663962;BOD7;105000.000000000000000
UGGLARP SLAKTERI;13,29065687;55,46663962;Total N;25000.000000000000000
GuldfÜgeln;16,38965441;56,51161991;BOD7;65300.000000000000000
S Sunderbyn avfallsanlÑggning;21,97241215;65,66891644;Total N;8100.000000000000000
Arla Foods AB - Skîvde;13,86254313;58,40030663;COD-cr;447600.000000000000000
Arla Foods AB - Skîvde;13,86254313;58,40030663;Total N;18200.000000000000000
Arla Foods AB - Skîvde;13,86254313;58,40030663;Total P;8400.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Cu;0.100000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;PCBs;0.001500000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Total P;607.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Zn;5.600000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Ni;1.230000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Phenols;0.070000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Ni;0.330000000000000
Saint-Gobain Isover AB;12,97124938;56,05149693;Phenols;3.270000000000000
Volvo Construction Equipment AB;15,10336558;59,07333975;Ni;0.040000000000000
Volvo Construction Equipment AB;15,10336558;59,07333975;Zn;0.230000000000000
Volvo Construction Equipment AB;15,10336558;59,07333975;Total P;0.450000000000000
Arla Foods AB - Skîvde;13,86254313;58,40030663;BOD7;263500.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Hg;0.010000000000000
Procordia Food AB Eslîv;13,31121148;55,82888291;Total P;11060.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Total N;12303.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Pb;0.239000000000000
Viking Malt AB;12,8561055;56,65806778;BOD7;466101.000000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Cd;0.010000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Cu;0.500000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Cr;0.600000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Hg;0.001000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Ni;1.100000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Pb;0.200000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Zn;3.800000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Phenols;5.000000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;PAHs;0.022000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;PCBs;0.002000000000000
Arla Foods AB;13,48758151;58,52986129;Total N;54385.000000000000000
Arla Foods AB;13,48758151;58,52986129;Total P;9855.000000000000000
Arla Foods AB;13,48758151;58,52986129;COD-cr;899000.000000000000000
Atria Chark & Deli AB, Skîllersta;15,35621533;59,13802045;Total P;1357.000000000000000
Atria Chark & Deli AB, Skîllersta;15,35621533;59,13802045;BOD7;83258.000000000000000
FOV Fabrics AB;12,93370707;57,72921322;Total P;190.000000000000000
Procordia Food AB Eslîv;13,31121148;55,82888291;BOD7;1149780.000000000000000
Procordia Food AB Eslîv;13,31121148;55,82888291;Total N;50140.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Cu;0.922000000000000
JMS Mediasystem AB;12,73763679;56,0088818;Cu;0.300000000000000
FOV Fabrics AB;12,93370707;57,72921322;BOD7;15340.000000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Pb;0.010000000000000
Svenljunga industriupplag, Mog;13,12234148;57,48344185;Cr;4.200000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Total Cl;76127.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;As;0.567000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;BOD7;65362.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Cd;0.013000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;BOD7;17695.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Phenols;20.700000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Total N;6893.000000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;Total Cl;59210.000000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;As;0.930000000000000
Mossarpstippen;13,57754539;57,2851817;TOC;4940.000000000000000
Mossarpstippen;13,57754539;57,2851817;Zn;1.140000000000000
FOV Fabrics AB;12,93370707;57,72921322;TOC;18862.000000000000000
FOV Fabrics AB;12,93370707;57,72921322;Cu;5.300000000000000
FOV Fabrics AB;12,93370707;57,72921322;Cr;15.900000000000000
FOV Fabrics AB;12,93370707;57,72921322;Zn;3.200000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Cr;0.270000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Cu;0.380000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Hg;0.003000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;NH4-N;1551.470000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Ni;0.480000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Total N;1819.720000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Pb;0.080000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Total P;9.500000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;TOC;3383.220000000000000
Mariestads avfallsupplag;13,8659705;58,7046899;Zn;0.960000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;TOC;12455.000000000000000
FOV Fabrics AB;12,93370707;57,72921322;Total N;520.000000000000000
Viking Malt AB;12,8561055;56,65806778;Total P;10243.000000000000000
Viking Malt AB;12,8561055;56,65806778;Total N;31035.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;COD-cr;99965.000000000000000
FèGELMYRA AVFALLSANLéGGNING;15,50448972;60,52770528;Cr;1.080000000000000
ELLCO FOOD AB;13,15001774;56,20561219;COD-cr;498170.000000000000000
ELLCO FOOD AB;13,15001774;56,20561219;Total N;39950.000000000000000
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Zn;2.580000000000000
Flishults avfallsanlÑggning;14,98565314;57,40785816;COD-cr;60034.000000000000000
Bredviksberget avfallsupplag;21,39337012;65,37192735;As;7.400000000000000
FRESENIUS KABI, BRUNNAFABRIKEN;17,73936504;59,51365096;Total P;1137.000000000000000
ELLCO FOOD AB;13,15001774;56,20561219;Total P;2310.000000000000000
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Cr;1.060000000000000
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Cu;0.330000000000000
FRESENIUS KABI, BRUNNAFABRIKEN;17,73936504;59,51365096;TOC;93300.000000000000000
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Total F;39.000000000000000
Nyhems Ytbehandling, AB;12,87150792;56,66244834;Ni;4.400000000000000
